Name,GSM984510,GSM984511,GSM984512,GSM984513,GSM984514,GSM984515,GSM984516,GSM984517
A_24_P922414,0.156,-0.088,0.138,0.061,0.243,-0.012,0.306,0.302
A_24_P922430,0.0,0.561,0.07,0.0,-0.078,0.0,0.0,0.0
A_24_P922449,0.0,0.0,0.0,0.063,0.0,0.0,0.0,1.249
A_24_P922451,-0.571,-0.293,0.0,-0.114,0.0,0.359,0.742,-0.275
A_24_P922465,-0.003,0.27,0.091,-0.003,-0.824,-1.549,-0.59,-0.65
ATF7,-0.363,-0.126,-0.321,-0.344,-0.084,-0.032,-0.283,-0.217
A_24_P922497,-0.428,-0.272,-0.342,-0.364,-0.344,-0.575,-0.527,-0.524
A_24_P922511,-0.085,0.363,0.461,0.0,0.15,0.146,0.558,0.0
A_24_P922528,0.0,0.0,0.0,0.0,0.0,0.0,-0.783,0.0
A_24_P922532,-0.011,0.0,-0.349,0.0,0.0,0.0,0.0,0.0
SGSM2,-0.197,-0.288,-0.296,-0.005,-0.197,-0.521,-0.219,-0.315
PKD1L1,0.0,0.105,-0.613,-0.072,0.661,0.132,-0.021,0.0
NUP160,-0.245,-0.014,-0.063,-0.095,-0.374,-0.336,-0.452,-0.166
A_24_P922613,0.0,0.0,0.0,0.0,-0.221,0.0,0.0,-0.193
A_24_P922624,0.0,0.579,0.279,-0.156,-0.032,-1.159,-0.988,0.255
C5ORF58,0.308,0.543,0.394,0.278,-0.361,0.232,0.0,0.041
A_24_P922669,0.169,-0.258,-0.08,0.0,0.139,0.223,0.326,-0.745
A_24_P92267,-0.219,0.13,0.478,0.243,0.707,0.813,0.621,0.328
A_24_P922684,-1.3,-1.572,-1.301,-1.221,-0.649,-0.354,-0.83,-1.008
A_24_P922726,0.0,0.0,-0.331,-0.295,-0.058,0.0,0.0,0.0
A_24_P922732,0.0,0.0,0.0,0.0,0.0,-0.395,0.0,0.0
A_24_P922750,0.0,0.845,0.0,-0.14,0.0,-0.022,0.0,0.116
A_24_P922770,0.0,0.0,0.0,0.0,0.0,0.178,0.0,-0.282
PPPDE1,0.401,0.423,0.474,0.453,0.364,0.488,0.392,0.557
A_24_P922838,-0.055,-0.124,-0.299,-0.477,-0.333,-0.345,-1.039,-1.022
LOC647589,0.0,0.0,0.071,0.164,0.0,0.066,0.0,0.055
TMEM33,-0.003,-0.13,-0.26,0.436,-0.101,0.499,0.336,0.108
A_24_P922862,0.0,0.0,0.017,0.436,0.447,0.0,0.0,0.0
KLC1,0.03,-0.095,-0.162,-0.025,-0.071,-0.078,0.095,0.092
A_24_P922893,0.0,0.0,0.156,0.0,0.377,0.0,1.247,0.0
A_24_P922909,-0.584,-0.37,-0.312,-0.256,0.226,0.527,0.142,0.262
ACP1,0.0,0.181,0.073,0.0,0.195,0.574,0.477,0.346
MYO9B,-0.022,0.296,-0.151,-0.062,-0.203,-0.069,-0.04,-0.065
FAM118A,0.965,0.212,0.134,0.325,1.508,1.082,1.591,1.428
A_24_P922953,0.313,-0.53,0.308,-0.072,0.0,-0.857,-0.288,-1.215
RALGAPA1,0.399,0.018,-0.462,-0.487,-0.231,0.639,0.652,0.568
A_24_P922979,-0.287,0.089,0.0,0.0,-0.461,-0.531,-0.378,0.0
A_24_P922981,-0.575,-0.227,0.272,0.115,0.21,-0.232,0.0,-0.782
PLG,0.0,-0.269,0.0,0.394,0.0,0.0,-0.089,0.113
TAT,0.611,-0.218,0.0,0.0,0.0,0.0,0.0,0.0
A_24_P923056,-0.512,-0.054,-0.074,0.064,0.004,-0.627,-0.342,-0.205
RSU1,0.0,0.0,-0.431,0.142,0.0,0.0,0.0,0.0
HECTD1,0.292,-0.461,0.307,-0.102,0.0,0.0,0.801,0.138
A_24_P923095,0.136,-0.292,0.814,-0.008,0.164,0.0,0.471,0.429
PHOSPHO2-KLHL23,-0.255,0.039,0.013,-0.15,0.673,0.855,0.409,0.534
TMOD3,0.498,0.345,0.364,0.441,0.451,0.815,0.463,0.577
A_24_P923128,0.0,0.0,0.0,0.0,0.0,-0.22,0.0,0.0
ZC3HAV1L,-0.848,-0.487,-0.481,-0.181,-1.278,-1.554,-1.625,-1.502
A_24_P923190,0.699,0.418,0.073,0.505,-0.442,-0.161,-0.508,-0.457
A_24_P923195,-0.582,-0.063,-0.174,-0.385,0.571,0.141,0.148,0.31
A_24_P923215,0.0,0.0,0.0,0.309,0.0,0.0,0.0,0.0
A_24_P923225,0.0,0.0,0.0,-0.249,0.0,0.0,0.0,0.0
TGM2,0.097,0.228,0.321,0.253,-0.059,-0.101,-0.054,-0.147
A_24_P923271,0.0,0.0,-0.192,0.347,0.0,0.0,0.0,0.0
A_24_P923291,0.152,-0.674,-0.353,-0.251,0.565,-0.236,-0.491,0.166
A_24_P923300,-0.416,0.0,0.32,1.161,0.0,-0.076,0.0,0.208
A_24_P923303,0.0,0.0,0.0,0.0,0.0,-0.534,0.0,0.0
A_24_P923331,0.0,-0.047,0.0,-0.175,0.0,0.0,0.503,-0.518
A_24_P923336,0.0,0.0,-0.841,0.0,0.0,0.0,0.0,-0.096
ALDH5A1,0.273,0.0,0.0,-0.036,-0.027,0.342,0.259,-0.511
A_24_P923381,-0.429,0.07,0.289,0.068,0.115,-0.354,0.347,0.184
A_24_P923395,0.479,0.215,-0.431,-0.322,-1.0,-0.125,-0.492,-0.632
A_24_P923415,0.0,0.0,0.0,0.0,-0.072,-0.377,0.0,0.145
A_24_P923432,-0.345,0.118,0.123,-0.466,0.005,0.019,0.257,-0.084
A_24_P923449,-0.327,0.562,-0.127,-0.035,0.489,-0.085,0.018,0.233
POLK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.937
SLC6A13,0.438,0.862,0.892,0.683,3.055,3.001,3.019,3.074
A_24_P923510,-0.615,0.348,0.0,0.083,0.0,0.474,-0.423,-0.44
A_24_P923534,0.0,0.0,0.0,0.0,-0.129,0.288,0.503,0.554
A_24_P923554,-0.722,0.046,-1.02,0.329,-0.151,0.294,-0.532,0.0
A_24_P923567,0.05,0.154,0.13,0.209,0.005,-0.12,0.407,0.916
PPIL2,0.325,0.472,0.339,0.324,0.623,0.717,0.492,0.367
ZNF605,0.0,-0.076,0.0,-0.292,0.0,0.0,0.0,-0.204
PTHLH,-0.015,0.292,0.193,0.0,-0.375,-0.043,-0.233,-0.361
XPNPEP3,0.59,0.544,0.424,0.483,0.111,0.215,0.326,0.339
TMX4,0.0,0.0,-0.79,-0.788,0.0,-0.178,-0.662,-0.816
YDJC,0.223,-0.084,-0.108,-0.07,-0.821,-0.462,-0.418,-0.493
A_24_P923670,0.0,0.0,0.0,0.0,0.0,-0.45,0.378,0.0
A_24_P923676,-0.479,0.0,-0.083,0.0,0.0,0.0,0.0,0.0
SIRT3,-0.468,-0.249,-0.218,-0.203,-0.817,-0.906,-0.984,-1.022
A_24_P923695,0.0,0.0,0.0,0.0,0.0,0.0,0.406,0.0
A_24_P923704,-0.444,-0.357,-0.087,-0.283,0.378,-0.054,0.29,0.025
SLC38A10,0.0,-0.214,-0.067,1.171,0.851,0.161,0.568,0.0
SFT2D3,-0.098,-0.033,0.023,0.11,-0.028,-0.166,-0.251,-0.187
ATF7IP,0.361,-0.246,0.166,0.33,0.141,0.331,0.05,0.14
MEX3D,0.003,-0.08,0.14,0.158,-0.294,-0.346,0.003,-0.139
A_24_P923789,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.0
CIITA,0.1,0.369,0.452,0.294,0.549,0.115,0.592,0.475
LOC100128185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009
A_24_P923822,-0.503,0.241,0.282,0.299,0.161,-0.509,-0.311,0.23
ADAMTS13,-0.199,0.124,0.245,0.176,0.736,0.249,0.519,0.403
A_24_P923839,0.0,0.411,-0.355,0.541,0.251,0.127,0.109,-0.644
A_24_P923854,0.347,0.0,0.195,0.0,0.148,-0.229,0.0,-0.548
A_24_P923882,0.0,-0.192,0.0,0.754,0.0,-0.186,0.335,0.387
RNF213,0.0,-0.377,0.0,-0.073,0.213,0.03,0.068,-0.193
A_24_P923900,0.022,0.0,0.681,0.214,0.0,0.015,0.0,0.422
A_24_P923909,0.0,0.0,0.195,0.0,0.0,0.0,0.0,0.0
A_24_P923922,0.0,-0.357,-1.618,-0.552,0.518,-0.475,-0.546,-0.477
RAPGEF6,-0.623,-0.251,-0.394,-0.34,0.096,0.202,-0.14,0.022
UBR4,0.326,0.315,0.0,0.111,0.191,0.0,0.654,0.837
STAT3,0.26,-0.138,-0.161,-0.202,0.03,-0.381,0.0,0.0
SGOL1,0.613,-0.135,0.631,0.0,0.554,1.32,0.0,0.0
A_24_P923998,0.053,0.301,-0.072,0.0,0.545,0.94,0.555,-0.006
A_24_P924010,0.124,0.164,0.346,0.705,0.122,-0.444,0.659,0.329
A_24_P924016,-0.326,0.0,0.0,0.0,-0.657,0.446,0.431,0.027
A_24_P924029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091
SSFA2,-0.508,-0.576,-0.433,-0.228,-0.179,-0.132,-0.353,0.027
LOC100190938,-0.075,-0.32,-0.424,-0.408,0.026,-0.258,0.025,0.022
A_24_P924104,0.051,0.0,-0.161,0.0,0.0,0.316,0.0,0.0
A_24_P92411,0.233,0.072,-0.016,0.084,0.342,0.377,0.192,0.182
A_24_P924114,-0.325,-0.475,0.0,0.055,-0.504,-0.407,0.018,0.043
A_24_P924118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303
A_24_P924125,0.264,-0.347,-1.055,-0.62,0.034,0.231,-0.142,0.363
NANP,-0.658,0.0,-0.385,0.0,-0.186,0.0,0.0,0.0
MYO10,-0.019,-0.189,-0.255,-0.066,0.627,0.95,0.419,0.734
A_24_P924185,-0.502,0.032,-0.248,-0.328,0.19,-0.398,0.621,0.034
PCNXL3,-0.113,-0.269,-0.42,-0.113,-0.171,-0.351,0.002,-0.157
CNTLN,0.599,0.799,0.7,0.593,0.651,0.939,0.526,1.061
A_24_P924230,0.0,0.0,0.0,0.0,0.0,0.0,0.288,0.0
A_24_P924240,0.0,-0.19,0.666,0.756,0.611,0.0,0.047,0.0
A_24_P924247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.645
A_24_P924251,-0.942,0.0,-0.601,-0.847,-0.46,-0.285,-0.723,-0.492
ERVFRD-1,0.0,0.0,0.0,0.0,-0.738,0.643,0.0,0.0
A_24_P924290,0.125,0.0,0.0,0.0,0.0,-0.358,0.0,-0.254
LINC00310,-0.02,-0.197,0.0,0.254,-0.306,0.451,0.569,0.0
GALNTL4,0.326,0.0,-0.629,0.344,0.0,0.435,-0.303,-0.086
A_24_P924316,-0.025,0.0,0.0,0.0,0.666,0.776,0.222,-0.073
ZNF234,0.563,0.619,0.32,0.239,-0.931,-0.366,-0.969,-0.835
A_24_P924351,-0.349,0.0,-0.387,-0.369,0.119,0.063,-0.642,-0.594
A_24_P924371,0.412,-0.828,0.0,-0.14,0.296,-0.312,0.0,-0.617
BZW1,0.06,0.182,0.14,0.233,0.786,0.782,0.395,0.739
A_24_P924433,-0.246,0.0,0.487,0.0,-0.349,0.188,0.105,0.265
A_24_P924452,0.477,-0.388,-0.199,-0.027,0.0,0.0,0.0,-0.678
PRKCZ,0.0,0.0,0.0,0.645,0.0,0.0,0.0,0.0
A_24_P924480,-0.412,-0.045,-0.429,0.166,0.243,0.876,0.402,0.342
MFI2,-0.066,0.252,0.109,0.096,0.209,0.226,0.169,0.234
A_24_P924494,0.0,-0.058,0.06,0.0,0.0,0.0,-0.221,0.392
TNC,0.141,0.157,-0.261,0.0,0.278,0.182,0.0,0.398
LOC729444,0.0,0.0,0.0,0.0,0.0,0.723,0.0,-0.5
A_24_P924521,-0.255,0.27,0.002,-0.003,0.72,0.559,0.328,0.241
A_24_P924543,-0.539,-0.265,-0.396,-0.086,0.0,0.215,0.001,-0.24
A_24_P924552,0.0,0.0,0.0,0.0,0.0,0.0,0.241,0.0
A_24_P924567,-0.075,0.837,0.327,-0.041,0.11,0.952,0.093,0.471
A_24_P924571,0.074,0.0,0.0,0.0,0.0,-0.018,0.0,-0.071
A_24_P924589,-0.073,-1.064,-0.314,-0.604,-1.112,-0.539,-0.927,-0.832
VEZF1,-0.596,-0.471,-0.38,-0.433,-0.567,-0.61,-0.678,-0.587
TH,-0.146,-0.22,0.461,0.197,0.287,0.328,-0.1,-0.126
EMR4P,0.607,0.646,0.11,0.0,0.0,0.0,0.318,0.31
A_24_P924631,-0.507,-1.084,-1.303,-1.858,-2.318,-1.102,-1.584,-1.295
A_24_P924641,-0.507,-0.264,-0.277,-0.378,-1.082,-1.159,-1.366,-1.204
A_24_P924651,0.0,0.0,-0.253,-0.098,-0.442,0.0,-0.186,0.065
A_24_P924671,0.258,0.0,-0.44,0.109,0.1,0.741,1.064,-0.163
A_24_P924681,-0.887,-0.577,-0.57,-0.469,-1.317,-1.253,-1.461,-1.238
CDC42EP3,-0.082,-0.197,-0.482,-0.086,-0.45,-0.472,-0.2,-0.508
CFI,-0.352,-0.093,-0.085,-0.094,0.259,0.329,-0.094,0.279
LOC286002,0.0,0.0,0.0,0.0,0.0,0.0,0.546,0.0
TPM1,-0.486,-0.373,-0.159,-0.055,0.095,0.118,0.047,-0.002
A_24_P924739,0.201,-0.556,-0.066,0.172,0.224,-0.682,-0.875,0.881
A_24_P924752,0.023,0.152,0.241,-0.179,0.076,0.396,0.349,0.427
BHMT2,0.0,0.209,0.0,0.0,0.0,0.0,0.132,0.56
A_24_P924777,0.0,0.0,0.177,0.0,0.0,0.0,0.0,0.0
A_24_P924783,0.286,0.0,0.4,0.0,0.0,0.0,0.0,0.0
SLC2A13,0.328,-0.102,0.53,-0.293,-0.266,-0.456,-0.999,0.253
CRYZL1,-0.202,0.116,-0.151,-0.14,-0.439,-0.351,-0.732,-0.284
A_24_P92486,0.674,0.106,0.36,0.745,0.39,0.302,0.384,0.44
RAPH1,-0.624,-0.521,-0.596,-0.5,0.697,0.626,0.793,0.705
A_24_P924895,0.119,0.028,0.689,-0.049,0.135,0.171,0.703,-0.139
A_24_P924908,0.0,0.871,0.157,0.0,0.0,-0.089,0.565,0.0
ABHD2,0.584,0.685,0.466,0.614,-0.101,0.114,0.078,0.514
ABHD2,0.0,0.173,0.0,0.0,0.0,0.331,0.0,0.0
BCL2L15,0.204,0.0,0.0,0.0,0.0,0.0,0.298,0.022
KRT18,-0.439,-0.171,0.286,-0.394,0.099,-1.156,-0.033,-0.073
A_24_P924968,-0.103,0.0,0.499,0.141,0.0,-0.23,0.614,-0.122
A_24_P924979,0.0,0.0,0.0,0.0,0.0,-0.172,0.458,0.0
A_24_P924981,-0.023,0.0,0.0,0.0,0.0,0.474,0.035,0.012
AHDC1,0.125,0.177,-0.692,-0.195,0.005,0.0,0.0,0.318
A_24_P925010,0.284,0.02,0.274,0.253,0.0,0.642,0.3,0.365
LOC100270680,0.197,0.0,0.0,0.0,0.0,0.0,0.0,0.37
CAV2,0.467,0.525,0.485,0.072,0.446,0.884,0.229,0.109
MXRA7,0.316,-0.061,0.065,-0.284,0.074,0.221,0.183,-0.015
PKHD1,0.0,0.583,0.0,0.0,-0.312,0.0,-0.326,-0.33
A_24_P925100,-0.14,-0.514,-0.8,0.171,-0.059,-0.389,0.253,0.727
A_24_P925109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138
A_24_P925124,0.312,-0.309,0.143,0.071,0.663,-0.053,-0.333,0.123
A_24_P925134,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0
SF1,0.0,-0.041,0.281,0.462,0.201,0.948,0.408,-0.028
A_24_P925163,0.343,0.0,0.0,0.886,0.0,0.0,0.0,0.0
A_24_P925178,-0.848,-0.451,-0.202,-0.315,-0.693,-1.403,-1.299,-0.366
SOX5,0.0,0.0,0.0,-0.294,0.0,0.452,-0.145,0.0
CAT,-0.348,0.543,0.326,0.63,-0.585,-0.013,-0.538,-0.563
A_24_P925201,-0.155,0.0,-0.358,0.03,0.0,0.419,0.0,0.561
A_24_P925211,-0.621,-1.151,-0.64,-1.049,-1.92,-1.678,-2.364,-2.006
A_24_P925222,0.105,0.561,0.285,0.443,-0.14,-0.306,-0.224,0.154
STARD10,0.073,0.224,-0.079,0.431,0.822,0.887,1.017,0.99
ZNF585A,0.119,0.137,0.191,-0.431,-0.204,0.063,-0.416,0.18
A_24_P925274,0.0,0.28,-0.32,0.0,0.0,0.0,0.0,0.0
A_24_P925289,0.75,-0.075,-0.281,-0.19,0.0,0.0,0.0,0.024
RSBN1L,0.11,0.294,0.378,0.209,-0.134,0.47,-0.06,0.329
A_24_P925310,0.09,-0.196,0.166,0.792,0.0,0.0,0.263,0.332
GM2A,-0.163,-0.008,0.025,-0.185,-0.07,0.12,-0.043,0.017
A_24_P925334,0.178,0.705,0.419,0.874,0.245,0.704,0.784,0.468
A_24_P925361,-1.173,-0.858,-0.837,-0.89,-0.548,-0.517,-0.855,-0.601
PPIL6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063
CMYA5,0.0,0.0,0.0,0.286,0.0,-0.173,-0.22,-0.633
A_24_P925422,-0.417,0.057,-0.012,-0.079,0.832,0.803,0.379,0.596
A_24_P925442,-0.324,0.0,0.0,0.0,0.0,-0.354,0.0,0.113
A_24_P925455,-0.27,-0.471,-0.662,-0.177,0.0,0.0,-0.257,0.323
A_24_P925471,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.0
A_24_P925491,-0.341,-0.392,-0.279,-0.278,0.133,0.19,0.116,0.083
CD36,-0.298,0.125,0.278,0.114,0.539,0.312,0.098,0.603
A_24_P925516,0.0,0.0,-0.193,0.087,-0.114,0.0,0.403,0.0
A_24_P925518,0.0,0.0,-0.218,0.0,0.0,-0.562,0.0,0.13
A_24_P925540,0.483,-0.149,-0.272,-0.046,0.937,0.53,0.0,0.302
A_24_P925559,0.0,0.0,-0.39,0.0,0.0,0.0,0.0,0.0
A_24_P925565,0.413,0.151,-0.154,-0.249,-0.436,0.1,-0.562,-0.573
ZNF674,0.494,0.482,0.112,0.46,0.232,0.377,0.473,0.291
LOC254100,-0.522,0.075,-0.17,0.067,-0.411,-0.303,-0.486,-0.522
DDX17,-0.254,-0.419,-0.36,-0.515,-0.364,-0.366,-0.296,-0.439
A_24_P925615,0.045,0.003,-0.35,0.189,0.219,0.236,0.028,-0.399
A_24_P925631,0.347,0.068,0.512,-0.051,0.338,0.352,-0.239,-0.142
SEPT7P2,0.202,0.444,0.144,0.344,0.318,0.289,-0.041,0.076
LOC100271722,0.253,0.144,0.178,0.623,-0.483,0.0,0.0,0.0
MDM2,0.327,0.34,0.549,0.503,-0.843,-0.625,-0.603,-0.82
A_24_P925673,0.333,0.397,0.137,0.12,0.226,0.454,0.635,0.822
A_24_P925678,0.496,0.735,0.024,-0.493,0.015,-0.271,0.5,0.0
NISCH,-0.201,-0.311,-0.425,-0.224,-0.701,-0.878,-0.686,-0.764
C1ORF226,-0.06,0.4,0.201,-0.354,0.0,-0.699,-0.459,0.013
A_24_P925748,0.0,0.0,0.0,0.0,0.033,0.0,0.676,0.0
A_24_P925779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097
A_24_P925799,0.0,0.0,0.0,0.0,-0.035,0.0,0.0,0.0
A_24_P925808,0.0,0.0,0.363,0.767,0.0,0.018,0.0,-0.415
A_24_P925818,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.0
ZNF449,0.113,-0.588,0.572,0.631,0.954,-0.391,-0.011,0.859
SART3,0.0,0.0,-0.556,0.764,0.465,0.145,0.936,0.0
A_24_P925882,0.366,-0.012,0.057,-0.513,-0.835,-0.224,-0.86,-0.919
A_24_P925901,0.0,0.781,0.176,0.774,0.0,0.548,0.0,0.017
ZXDC,0.0,0.0,0.507,0.0,-1.125,0.0,0.17,0.0
A_24_P925966,0.0,0.0,0.0,0.0,0.0,-0.14,0.7,0.0
A_24_P925993,-0.144,-0.118,-0.274,0.0,0.681,-0.372,-0.223,-0.182
A_24_P925996,-0.476,0.034,-0.372,-0.599,0.565,0.611,0.0,0.043
A_24_P926006,0.0,-0.006,0.0,0.0,-0.323,0.313,0.914,0.0
LOC100190986,-0.548,0.507,-0.996,-0.96,-0.351,0.0,0.0,-0.358
A_24_P926044,0.0,0.0,0.0,0.0,0.0,0.0,0.478,0.0
EEF1D,-0.187,-0.304,-0.566,-0.265,0.04,-0.943,-0.227,0.178
CRHR2,-0.3,-0.073,0.022,0.183,-0.297,-0.217,0.189,0.123
A_24_P926095,0.0,0.0,0.0,0.0,-0.193,0.0,0.0,0.829
A_24_P926115,0.169,0.0,0.186,0.0,0.508,0.443,0.37,0.484
LOC390705,-0.079,-0.144,-0.252,-0.096,-0.078,-0.06,0.023,-0.023
A_24_P926150,0.634,0.303,0.668,0.43,0.313,0.486,0.137,0.311
A_24_P926155,0.247,0.0,0.162,0.0,0.0,0.0,0.0,-0.44
MAN1A2,-0.074,0.365,0.286,0.144,0.304,0.361,0.169,0.062
A_24_P92624,-1.106,-0.721,-0.832,-0.553,-1.818,-2.505,-2.427,-1.745
A_24_P926242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137
A_24_P926272,0.0,-0.02,0.94,0.517,-0.008,0.0,0.0,0.0
CAMKMT,-0.45,-0.477,-0.487,-0.523,0.208,0.0,-0.329,0.144
A_24_P926306,0.0,0.0,0.0,0.982,0.0,0.0,0.0,0.0
FAM173B,-0.973,-0.613,-0.68,-0.599,-1.184,-1.062,-1.479,-1.215
A_24_P926337,0.019,0.0,0.0,0.0,0.0,0.0,0.079,0.0
A_24_P926347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.456
THRAP3,-0.484,-0.144,-0.144,-0.155,-0.372,-0.294,-0.296,-0.201
A_24_P926382,0.35,-0.339,0.498,-0.607,0.0,0.673,-0.138,-0.211
LOC100128288,0.261,0.211,0.107,0.153,-0.256,-0.099,0.008,-0.135
GGA1,0.461,0.432,0.045,0.484,0.0,0.923,0.0,0.46
PAH,0.0,0.0,-0.221,0.0,0.0,-0.7,0.0,0.0
ZMYND8,0.075,0.141,-0.054,-0.028,-1.315,-1.037,-1.469,-1.56
A_24_P926448,0.0,0.0,0.0,0.0,0.0,0.327,0.272,0.0
A_24_P926450,1.263,0.878,0.644,0.358,0.301,0.682,0.724,0.425
A_24_P926462,0.0,0.0,0.0,0.0,0.0,-0.095,-0.185,-0.025
A_24_P926478,0.004,0.0,-0.016,0.11,0.471,0.0,0.0,-0.384
A_24_P926484,-0.072,-0.031,-0.103,0.094,0.231,0.087,0.04,0.075
SLC14A1,0.0,0.0,0.0,0.0,-0.218,0.0,-0.177,0.0
MPHOSPH6,-0.147,0.165,0.009,0.041,-0.044,0.192,0.164,0.169
C11ORF82,0.099,1.292,0.12,-0.437,0.0,-0.88,-0.823,-0.337
A_24_P926554,-0.271,-0.436,0.121,0.099,0.061,-0.038,-0.014,0.456
ARHGEF6,0.111,0.056,0.0,0.0,0.133,0.897,0.0,0.0
A_24_P926576,0.0,0.0,0.0,0.0,-0.6,-0.027,0.147,0.269
A_24_P926580,-1.485,-1.723,-0.95,-1.304,-1.791,-1.915,-1.7,-2.034
A_24_P926594,0.0,0.0,0.0,0.0,0.0,0.0,-0.071,0.0
A_24_P926606,0.0,-0.032,0.0,0.671,0.0,0.0,0.131,0.218
A_24_P92661,0.169,-0.042,0.054,-0.184,0.221,0.424,0.272,0.301
A_24_P926617,-0.064,-0.055,-0.297,-0.166,-0.431,0.023,-0.082,-0.22
A_24_P926624,-0.658,0.296,0.445,-0.038,0.114,-0.458,0.04,-0.407
DNAH8,0.0,0.0,0.0,0.829,0.0,0.0,0.0,0.0
TIMM17B,0.0,-1.261,0.0,-1.008,-1.086,0.384,-1.021,-0.421
A_24_P926666,0.143,0.046,-0.035,-0.27,0.364,0.52,0.369,0.144
MGC57346,0.0,0.0,0.0,0.0,-0.361,0.789,0.086,0.0
UBE2D3,0.489,0.008,-0.95,-0.409,-0.091,0.017,-0.506,-1.806
A_24_P926693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.075
A_24_P926709,-0.039,0.201,0.4,-0.23,0.978,0.566,-0.108,0.47
A_24_P926719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.679
A_24_P926720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011
GIGYF2,0.544,0.068,-0.02,-0.726,-0.279,0.845,-0.288,-0.466
NKTR,-0.78,-0.376,-0.007,0.226,0.316,0.553,0.637,0.335
LRP10,0.071,0.136,0.054,0.036,0.137,-0.053,0.151,-0.01
ZNF880,0.516,0.525,0.23,0.043,-0.499,0.165,-0.9,-0.072
A_24_P92680,0.182,0.14,0.0,0.0,0.0,0.0,0.0,-0.476
A_24_P926806,0.76,0.0,0.497,0.486,0.552,-0.024,0.076,0.0
A_24_P926813,0.0,0.0,0.0,0.0,0.0,0.0,0.478,0.0
A_24_P926820,-0.33,-0.257,-0.175,0.048,-0.349,-0.517,-0.264,-0.317
A_24_P92683,0.414,-0.576,0.236,0.0,0.0,0.416,0.0,0.0
A_24_P926849,-0.289,-0.408,-0.357,0.23,-0.358,0.27,-0.034,1.129
SEC24D,0.484,-0.039,0.094,0.0,0.552,0.795,0.292,0.358
A_24_P926875,0.0,0.0,-0.05,0.0,0.344,-0.763,0.398,0.161
A_24_P926895,0.0,0.177,0.4,0.0,-0.854,-0.038,-0.392,0.356
A_24_P926914,0.0,0.0,0.0,0.0,0.0,0.345,0.0,0.48
A_24_P926915,0.0,0.058,0.09,0.663,0.0,-0.239,0.102,0.193
A_24_P926931,0.0,0.0,0.0,0.0,-0.26,0.0,0.0,0.0
A_24_P926935,0.203,0.325,0.332,0.031,0.235,0.59,0.384,0.347
MEGF6,0.206,-0.038,-0.197,-0.176,-0.337,-0.268,-0.267,-0.482
SENP3,0.159,0.211,-0.085,0.228,0.094,0.463,-0.278,-0.262
FLT4,-0.28,-0.069,0.015,-0.265,0.0,-0.074,-0.5,-0.212
A_24_P926993,-0.53,-0.486,-0.347,-0.406,-1.233,-1.297,-1.388,-1.454
A_24_P927015,0.107,0.0,-0.193,0.0,0.46,0.552,0.0,0.0
A_24_P927027,0.246,-0.473,-0.759,0.0,0.0,-0.029,-0.613,-0.444
PRND,0.0,0.0,0.003,0.0,0.0,0.566,0.378,0.0
A_24_P927072,-0.457,-0.267,-0.2,-0.244,-0.412,-0.835,-0.462,-0.62
A_24_P927090,-0.032,0.066,-0.076,0.0,3.307,3.09,2.883,3.066
A_24_P927099,0.0,0.0,0.0,0.0,0.291,-0.158,0.0,0.0
A_24_P927106,-0.169,0.0,0.0,-0.179,0.0,0.0,0.0,0.525
A_24_P927134,-0.122,0.0,0.0,0.0,0.0,0.0,0.329,0.0
A_24_P927142,0.128,0.561,0.243,0.268,0.763,0.612,1.031,0.996
A_24_P927148,0.507,0.141,-0.705,0.0,0.0,0.0,0.0,0.201
A_24_P927166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594
POU2F1,0.554,0.0,0.0,0.0,0.223,0.251,0.609,0.174
OXNAD1,-0.313,-0.206,-0.255,-0.382,-0.797,-0.318,-0.953,-0.663
A_24_P927205,0.181,0.0,0.781,0.609,1.328,0.843,0.0,0.725
A_24_P927206,0.0,0.0,0.0,0.712,0.0,0.31,0.32,0.0
A_24_P92722,-0.344,0.079,-0.086,0.068,0.125,-0.028,0.025,0.165
RBM27,-0.173,-0.181,0.077,0.436,0.197,0.508,0.29,0.252
A_24_P927230,0.208,0.0,-0.15,0.186,0.0,-1.066,-0.68,0.0
A_24_P927245,0.162,0.112,0.097,0.19,0.328,0.38,0.566,0.603
A_24_P927254,0.0,0.0,0.0,0.0,0.0,0.0,-0.587,-0.046
